Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern Ireland,N92000002,1973,All persons,27,20502
Northern Ireland,N92000002,1973,All persons,28,20094
Northern Ireland,N92000002,1973,All persons,29,20254
Northern Ireland,N92000002,1973,All persons,30,19835
Northern Ireland,N92000002,1973,All persons,31,18063
Northern Ireland,N92000002,1973,All persons,32,17442
Northern Ireland,N92000002,1973,All persons,33,17482
Northern Ireland,N92000002,1973,All persons,34,17537
Northern Ireland,N92000002,1973,All persons,35,16959
Northern Ireland,N92000002,1973,All persons,36,17146
Northern Ireland,N92000002,1973,All persons,37,16840
Northern Ireland,N92000002,1973,All persons,38,16199
Northern Ireland,N92000002,1973,All persons,39,15977
Northern Ireland,N92000002,1973,All persons,40,16004
Northern Ireland,N92000002,1973,All persons,41,15932
Northern Ireland,N92000002,1973,All persons,42,16424
Northern Ireland,N92000002,1973,All persons,43,16382
Northern Ireland,N92000002,1973,All persons,44,16212
Northern Ireland,N92000002,1973,All persons,45,15978
Northern Ireland,N92000002,1973,All persons,46,16537
Northern Ireland,N92000002,1973,All persons,47,16317
Northern Ireland,N92000002,1973,All persons,48,15995
Northern Ireland,N92000002,1973,All persons,49,16353
Northern Ireland,N92000002,1973,All persons,50,16410
Northern Ireland,N92000002,1973,All persons,51,16805
Northern Ireland,N92000002,1973,All persons,52,17160
Northern Ireland,N92000002,1973,All persons,53,17030
Northern Ireland,N92000002,1973,All persons,54,15484
Northern Ireland,N92000002,1973,All persons,55,13928
Northern Ireland,N92000002,1973,All persons,56,14035
Northern Ireland,N92000002,1973,All persons,57,14484
Northern Ireland,N92000002,1973,All persons,58,15202
Northern Ireland,N92000002,1973,All persons,59,14988
Northern Ireland,N92000002,1973,All persons,60,15585
Northern Ireland,N92000002,1973,All persons,61,15287
Northern Ireland,N92000002,1973,All persons,62,15377
Northern Ireland,N92000002,1973,All persons,63,14772
Northern Ireland,N92000002,1973,All persons,64,14360
Northern Ireland,N92000002,1973,All persons,65,13240
Northern Ireland,N92000002,1973,All persons,66,12799
Northern Ireland,N92000002,1973,All persons,67,12245
Northern Ireland,N92000002,1973,All persons,68,11651
Northern Ireland,N92000002,1973,All persons,69,10999
Northern Ireland,N92000002,1973,All persons,70,10461
Northern Ireland,N92000002,1973,All persons,71,9751
Northern Ireland,N92000002,1973,All persons,72,9573
Northern Ireland,N92000002,1973,All persons,73,9144
Northern Ireland,N92000002,1973,All persons,74,8356
Northern Ireland,N92000002,1973,All persons,75,7610
Northern Ireland,N92000002,1973,All persons,76,7059
Northern Ireland,N92000002,1973,All persons,77,6738
Northern Ireland,N92000002,1973,All persons,78,6026
Northern Ireland,N92000002,1973,All persons,79,5290
Northern Ireland,N92000002,1973,All persons,80,4786
Northern Ireland,N92000002,1973,All persons,81,4128
Northern Ireland,N92000002,1973,All persons,82,3647
Northern Ireland,N92000002,1973,All persons,83,3174
Northern Ireland,N92000002,1973,All persons,84,3217
Northern Ireland,N92000002,1973,All persons,85,2245
Northern Ireland,N92000002,1973,All persons,86,1868
Northern Ireland,N92000002,1973,All persons,87,1309
Northern Ireland,N92000002,1973,All persons,88,1113
Northern Ireland,N92000002,1973,All persons,89,728
Northern Ireland,N92000002,1973,All persons,90,2246
Northern Ireland,N92000002,1973,Females,0,14041
Northern Ireland,N92000002,1973,Females,1,14251
Northern Ireland,N92000002,1973,Females,2,14786
Northern Ireland,N92000002,1973,Females,3,14786
Northern Ireland,N92000002,1973,Females,4,14909
Northern Ireland,N92000002,1973,Females,5,15105
Northern Ireland,N92000002,1973,Females,6,15122
Northern Ireland,N92000002,1973,Females,7,15417
Northern Ireland,N92000002,1973,Females,8,15819
Northern Ireland,N92000002,1973,Females,9,15598
Northern Ireland,N92000002,1973,Females,10,15041
Northern Ireland,N92000002,1973,Females,11,14827
Northern Ireland,N92000002,1973,Females,12,14328
Northern Ireland,N92000002,1973,Females,13,13842
Northern Ireland,N92000002,1973,Females,14,13366
Northern Ireland,N92000002,1973,Females,15,13116
Northern Ireland,N92000002,1973,Females,16,12684
Northern Ireland,N92000002,1973,Females,17,11749
Northern Ireland,N92000002,1973,Females,18,11213
Northern Ireland,N92000002,1973,Females,19,11236
Northern Ireland,N92000002,1973,Females,20,11079
Northern Ireland,N92000002,1973,Females,21,10685
Northern Ireland,N92000002,1973,Females,22,10543
Northern Ireland,N92000002,1973,Females,23,10520
Northern Ireland,N92000002,1973,Females,24,10345
Northern Ireland,N92000002,1973,Females,25,10446
Northern Ireland,N92000002,1973,Females,26,10529
Northern Ireland,N92000002,1973,Females,27,9894
Northern Ireland,N92000002,1973,Females,28,9814
Northern Ireland,N92000002,1973,Females,29,9852
Northern Ireland,N92000002,1973,Females,30,9839
Northern Ireland,N92000002,1973,Females,31,8885
Northern Ireland,N92000002,1973,Females,32,8451
Northern Ireland,N92000002,1973,Females,33,8501
Northern Ireland,N92000002,1973,Females,34,8520
Northern Ireland,N92000002,1973,Females,35,8227
Northern Ireland,N92000002,1973,Females,36,8359
Northern Ireland,N92000002,1973,Females,37,8390
Northern Ireland,N92000002,1973,Females,38,8091
Northern Ireland,N92000002,1973,Females,39,7955
Northern Ireland,N92000002,1973,Females,40,8188
Northern Ireland,N92000002,1973,Females,41,8076
Northern Ireland,N92000002,1973,Females,42,8298
Northern Ireland,N92000002,1973,Females,43,8335
Northern Ireland,N92000002,1973,Females,44,8192
Northern Ireland,N92000002,1973,Females,45,8169
Northern Ireland,N92000002,1973,Females,46,8379
Northern Ireland,N92000002,1973,Females,47,8418
Northern Ireland,N92000002,1973,Females,48,8186
Northern Ireland,N92000002,1973,Females,49,8475
Northern Ireland,N92000002,1973,Females,50,8470
Northern Ireland,N92000002,1973,Females,51,8663
Northern Ireland,N92000002,1973,Females,52,8858
Northern Ireland,N92000002,1973,Females,53,8788
Northern Ireland,N92000002,1973,Females,54,8016
Northern Ireland,N92000002,1973,Females,55,7302
Northern Ireland,N92000002,1973,Females,56,7310
Northern Ireland,N92000002,1973,Females,57,7602
Northern Ireland,N92000002,1973,Females,58,8095
Northern Ireland,N92000002,1973,Females,59,7925
Northern Ireland,N92000002,1973,Females,60,8078
Northern Ireland,N92000002,1973,Females,61,7900
Northern Ireland,N92000002,1973,Females,62,8082
Northern Ireland,N92000002,1973,Females,63,7717
Northern Ireland,N92000002,1973,Females,64,7521
Northern Ireland,N92000002,1973,Females,65,7230
Northern Ireland,N92000002,1973,Females,66,7106
Northern Ireland,N92000002,1973,Females,67,6928
Northern Ireland,N92000002,1973,Females,68,6664
Northern Ireland,N92000002,1973,Females,69,6298
Northern Ireland,N92000002,1973,Females,70,6044
Northern Ireland,N92000002,1973,Females,71,5742
Northern Ireland,N92000002,1973,Females,72,5628
Northern Ireland,N92000002,1973,Females,73,5428
Northern Ireland,N92000002,1973,Females,74,4951
Northern Ireland,N92000002,1973,Females,75,4497
Northern Ireland,N92000002,1973,Females,76,4378
Northern Ireland,N92000002,1973,Females,77,4178
Northern Ireland,N92000002,1973,Females,78,3738
Northern Ireland,N92000002,1973,Females,79,3402
Northern Ireland,N92000002,1973,Females,80,3059
Northern Ireland,N92000002,1973,Females,81,2635
Northern Ireland,N92000002,1973,Females,82,2268
Northern Ireland,N92000002,1973,Females,83,2009
Northern Ireland,N92000002,1973,Females,84,2121
Northern Ireland,N92000002,1973,Females,85,1545
Northern Ireland,N92000002,1973,Females,86,1297
Northern Ireland,N92000002,1973,Females,87,940
Northern Ireland,N92000002,1973,Females,88,805
Northern Ireland,N92000002,1973,Females,89,548
Northern Ireland,N92000002,1973,Females,90,1605
Northern Ireland,N92000002,1973,Males,0,15215
Northern Ireland,N92000002,1973,Males,1,15543
Northern Ireland,N92000002,1973,Males,2,15346
Northern Ireland,N92000002,1973,Males,3,15468
Northern Ireland,N92000002,1973,Males,4,15552
Northern Ireland,N92000002,1973,Males,5,15883
Northern Ireland,N92000002,1973,Males,6,15902
Northern Ireland,N92000002,1973,Males,7,16479
Northern Ireland,N92000002,1973,Males,8,16763
Northern Ireland,N92000002,1973,Males,9,16334
Northern Ireland,N92000002,1973,Males,10,15870
Northern Ireland,N92000002,1973,Males,11,15136
Northern Ireland,N92000002,1973,Males,12,14642
Northern Ireland,N92000002,1973,Males,13,14123
Northern Ireland,N92000002,1973,Males,14,13590
Northern Ireland,N92000002,1973,Males,15,13229
Northern Ireland,N92000002,1973,Males,16,12821
Northern Ireland,N92000002,1973,Males,17,13156
Northern Ireland,N92000002,1973,Males,18,11240
Northern Ireland,N92000002,1973,Males,19,11276
Northern Ireland,N92000002,1973,Males,20,13197
Northern Ireland,N92000002,1973,Males,21,12675
Northern Ireland,N92000002,1973,Males,22,12369
Northern Ireland,N92000002,1973,Males,23,11977
Northern Ireland,N92000002,1973,Males,24,11432
Northern Ireland,N92000002,1973,Males,25,11220
Northern Ireland,N92000002,1973,Males,26,11398
Northern Ireland,N92000002,1973,Males,27,10608
Northern Ireland,N92000002,1973,Males,28,10280
Northern Ireland,N92000002,1973,Males,29,10402
Northern Ireland,N92000002,1973,Males,30,9996
Northern Ireland,N92000002,1973,Males,31,9178
Northern Ireland,N92000002,1973,Males,32,8991
Northern Ireland,N92000002,1973,Males,33,8981
Northern Ireland,N92000002,1973,Males,34,9017
Northern Ireland,N92000002,1973,Males,35,8732
Northern Ireland,N92000002,1973,Males,36,8787
Northern Ireland,N92000002,1973,Males,37,8450
Northern Ireland,N92000002,1973,Males,38,8108
Northern Ireland,N92000002,1973,Males,39,8022
Northern Ireland,N92000002,1973,Males,40,7816
Northern Ireland,N92000002,1973,Males,41,7856
Northern Ireland,N92000002,1973,Males,42,8126
Northern Ireland,N92000002,1973,Males,43,8047
Northern Ireland,N92000002,1973,Males,44,8020
Northern Ireland,N92000002,1973,Males,45,7809
Northern Ireland,N92000002,1973,Males,46,8158
Northern Ireland,N92000002,1973,Males,47,7899
Northern Ireland,N92000002,1973,Males,48,7809
Northern Ireland,N92000002,1973,Males,49,7878
Northern Ireland,N92000002,1973,Males,50,7940
Northern Ireland,N92000002,1973,Males,51,8142
Northern Ireland,N92000002,1973,Males,52,8302
Northern Ireland,N92000002,1973,Males,53,8242
Northern Ireland,N92000002,1973,Males,54,7468
Northern Ireland,N92000002,1973,Males,55,6626
Northern Ireland,N92000002,1973,Males,56,6725
Northern Ireland,N92000002,1973,Males,57,6882
Northern Ireland,N92000002,1973,Males,58,7107
Northern Ireland,N92000002,1973,Males,59,7063
Northern Ireland,N92000002,1973,Males,60,7507
Northern Ireland,N92000002,1973,Males,61,7387
Northern Ireland,N92000002,1973,Males,62,7295
Northern Ireland,N92000002,1973,Males,63,7055
Northern Ireland,N92000002,1973,Males,64,6839
Northern Ireland,N92000002,1973,Males,65,6010
Northern Ireland,N92000002,1973,Males,66,5693
Northern Ireland,N92000002,1973,Males,67,5317
Northern Ireland,N92000002,1973,Males,68,4987
Northern Ireland,N92000002,1973,Males,69,4701
Northern Ireland,N92000002,1973,Males,70,4417
Northern Ireland,N92000002,1973,Males,71,4009
Northern Ireland,N92000002,1973,Males,72,3945
Northern Ireland,N92000002,1973,Males,73,3716
Northern Ireland,N92000002,1973,Males,74,3405
Northern Ireland,N92000002,1973,Males,75,3113
Northern Ireland,N92000002,1973,Males,76,2681
Northern Ireland,N92000002,1973,Males,77,2560
Northern Ireland,N92000002,1973,Males,78,2288
Northern Ireland,N92000002,1973,Males,79,1888
Northern Ireland,N92000002,1973,Males,80,1727
Northern Ireland,N92000002,1973,Males,81,1493
Northern Ireland,N92000002,1973,Males,82,1379
Northern Ireland,N92000002,1973,Males,83,1165
Northern Ireland,N92000002,1973,Males,84,1096
Northern Ireland,N92000002,1973,Males,85,700
Northern Ireland,N92000002,1973,Males,86,571
Northern Ireland,N92000002,1973,Males,87,369
Northern Ireland,N92000002,1973,Males,88,308
Northern Ireland,N92000002,1973,Males,89,180
Northern Ireland,N92000002,1973,Males,90,641
Northern Ireland,N92000002,1974,All persons,0,28103
Northern Ireland,N92000002,1974,All persons,1,28816
Northern Ireland,N92000002,1974,All persons,2,29410
Northern Ireland,N92000002,1974,All persons,3,29763
Northern Ireland,N92000002,1974,All persons,4,29901
Northern Ireland,N92000002,1974,All persons,5,30276
Northern Ireland,N92000002,1974,All persons,6,30812
Northern Ireland,N92000002,1974,All persons,7,30841
Northern Ireland,N92000002,1974,All persons,8,31722
Northern Ireland,N92000002,1974,All persons,9,32408
Northern Ireland,N92000002,1974,All persons,10,31865
Northern Ireland,N92000002,1974,All persons,11,30841
Northern Ireland,N92000002,1974,All persons,12,29896
Northern Ireland,N92000002,1974,All persons,13,28905
Northern Ireland,N92000002,1974,All persons,14,27893
Northern Ireland,N92000002,1974,All persons,15,26418
Northern Ireland,N92000002,1974,All persons,16,25802
Northern Ireland,N92000002,1974,All persons,17,25392
Northern Ireland,N92000002,1974,All persons,18,23024
Northern Ireland,N92000002,1974,All persons,19,21992
Northern Ireland,N92000002,1974,All persons,20,23730
Northern Ireland,N92000002,1974,All persons,21,23239
Northern Ireland,N92000002,1974,All persons,22,22328
Northern Ireland,N92000002,1974,All persons,23,21888
Northern Ireland,N92000002,1974,All persons,24,21466
Northern Ireland,N92000002,1974,All persons,25,21201
Northern Ireland,N92000002,1974,All persons,26,21350
Northern Ireland,N92000002,1974,All persons,27,21620
Northern Ireland,N92000002,1974,All persons,28,20188
Northern Ireland,N92000002,1974,All persons,29,19779
Northern Ireland,N92000002,1974,All persons,30,19663
Northern Ireland,N92000002,1974,All persons,31,19669
Northern Ireland,N92000002,1974,All persons,32,17909
Northern Ireland,N92000002,1974,All persons,33,17291
Northern Ireland,N92000002,1974,All persons,34,17323
Northern Ireland,N92000002,1974,All persons,35,17332
Northern Ireland,N92000002,1974,All persons,36,16842
Northern Ireland,N92000002,1974,All persons,37,17031
Northern Ireland,N92000002,1974,All persons,38,16719
Northern Ireland,N92000002,1974,All persons,39,16080
Northern Ireland,N92000002,1974,All persons,40,15716
Northern Ireland,N92000002,1974,All persons,41,15932
Northern Ireland,N92000002,1974,All persons,42,15856
Northern Ireland,N92000002,1974,All persons,43,16343
Northern Ireland,N92000002,1974,All persons,44,16289
Northern Ireland,N92000002,1974,All persons,45,15979
Northern Ireland,N92000002,1974,All persons,46,15847
Northern Ireland,N92000002,1974,All persons,47,16388
Northern Ireland,N92000002,1974,All persons,48,16157
Northern Ireland,N92000002,1974,All persons,49,15844
Northern Ireland,N92000002,1974,All persons,50,16077
Northern Ireland,N92000002,1974,All persons,51,16136
Northern Ireland,N92000002,1974,All persons,52,16563
Northern Ireland,N92000002,1974,All persons,53,16897
Northern Ireland,N92000002,1974,All persons,54,16740
Northern Ireland,N92000002,1974,All persons,55,15157
Northern Ireland,N92000002,1974,All persons,56,13685
Northern Ireland,N92000002,1974,All persons,57,13768
Northern Ireland,N92000002,1974,All persons,58,14192
Northern Ireland,N92000002,1974,All persons,59,14870
Northern Ireland,N92000002,1974,All persons,60,15227
Northern Ireland,N92000002,1974,All persons,61,15289
Northern Ireland,N92000002,1974,All persons,62,14975
Northern Ireland,N92000002,1974,All persons,63,15008
Northern Ireland,N92000002,1974,All persons,64,14395
Northern Ireland,N92000002,1974,All persons,65,13472
Northern Ireland,N92000002,1974,All persons,66,12845
Northern Ireland,N92000002,1974,All persons,67,12402
Northern Ireland,N92000002,1974,All persons,68,11824
Northern Ireland,N92000002,1974,All persons,69,11208
Northern Ireland,N92000002,1974,All persons,70,10550
Northern Ireland,N92000002,1974,All persons,71,9986
Northern Ireland,N92000002,1974,All persons,72,9294
Northern Ireland,N92000002,1974,All persons,73,9080
Northern Ireland,N92000002,1974,All persons,74,8598
Northern Ireland,N92000002,1974,All persons,75,7756
Northern Ireland,N92000002,1974,All persons,76,7008
Northern Ireland,N92000002,1974,All persons,77,6475
Northern Ireland,N92000002,1974,All persons,78,6142
Northern Ireland,N92000002,1974,All persons,79,5431
Northern Ireland,N92000002,1974,All persons,80,4841
Northern Ireland,N92000002,1974,All persons,81,4329
Northern Ireland,N92000002,1974,All persons,82,3668
Northern Ireland,N92000002,1974,All persons,83,3186
Northern Ireland,N92000002,1974,All persons,84,2728
Northern Ireland,N92000002,1974,All persons,85,2793
Northern Ireland,N92000002,1974,All persons,86,1873
Northern Ireland,N92000002,1974,All persons,87,1508
Northern Ireland,N92000002,1974,All persons,88,1006
Northern Ireland,N92000002,1974,All persons,89,823
Northern Ireland,N92000002,1974,All persons,90,2058
Northern Ireland,N92000002,1974,Females,0,13534
